0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,-0.021535324321630057,0.019100119825181474,-0.003076550855674925,-0.035759915115915204,0.8708314946894217,-0.017856039509124514,0.0429974210081481,-0.04214123520653464,-0.0413605804941449,-0.052860345134149535,-0.08491503862860066,0.011422291693989376,0.8622054757388146,-0.05997923973925299,0.10665099737217947,0.8851744317929138,0.014304447458551072,-0.040401367260052765,0.046410616623762585,0.006110273991022851,0.8790670079557595,0.8973338008055944,-0.03613054383703102,0.08631460441233206,0.10195987235198022,-0.02679923041983359,0.8628547883579396,0.0784305974612438,0.12237666689988032,-0.008664363373175553,-0.06002642312678934,0.033950844522936244,-0.0039015879895939127,-0.06947209564298665,-0.009990855376110818,0.058560633913057554,0.001778801470486237,0.08002754304985389,-0.035549493803563426,-0.05493402926157562,-0.023666942161027448,-0.06817110448422055,0.025873190081742277,-0.07898706168517437,0.15779393008181983,-0.015280248358198389,-0.050652857956237904,-0.0622492779145915,-0.037582328488109974,0.045116234926301915,0.8724328500809766,0.02198694771650723,0.03419186517067497,0.029742512243068942,0.03818140379317924,-0.06114434953024381,0.8818202861431939,0.01949732872457791,0.17132358139673848,0.11742300801585466,0.008693580720849609,-0.02568712892790569,0.895960308192609,0.007018182169556136,0.039830504174185356,-0.045004927092778424,0.07814814379367326,0.8588660836482661,0.8933191026377556,-0.04434530544487085,0.020712133536716137,0.018546926113153415,-0.10234131259346509,-0.02817945546739034,0.014822706416816668,-0.09859928987554338,0.034232148782635675,-0.053359616220306466,0.8896236106534289,0.8890323143225076,0.16713215848140692,-0.09593834401297113,0.1101398388569979,0.11919302670031062,-0.10200311435395729,-0.004899495328407854,-0.0299733294608247,0.8739578802469642,-0.02352759666966704,0.8811854765837978,0.8897896405198149,0.06014849099406622,0.07406134056965141,-0.06326159399751696,-0.0507334286875176,0.020282707134171553,0.07373095718740312,-0.07903012184937903,-0.13806859196887344
-0.021535324321630057,1.0,-0.01686244713261191,-0.019490229552453824,0.04226732259068854,-0.052895799783788916,0.03838694515826028,-0.0781277079375674,0.8717490560024175,-0.06716934198499004,-0.08636697070123572,-0.02387749704216425,-0.02278710192175858,0.03281044236919318,0.13058434784241635,-0.10729575785156008,-0.11079988405097324,0.8809194739501559,0.0629706736242546,-0.15384240267432853,0.053463093383016434,-0.005554516601807668,-0.0295217976333556,0.07684355983042766,-0.04961913968584645,-0.1001322393150783,0.883965516462338,-0.06503354899905897,-0.08705698450559399,-0.06542617010534522,-0.013498840362680124,-0.004541098753062015,-0.02668584294428936,-0.09646326638467338,0.037354733881509186,0.061482504240506254,-0.03904455901658895,-0.029651574005035916,-0.06590728043879354,0.8676636526525043,0.077387313753419,-0.03971016399167154,-0.03887738250982145,-0.09625989267244531,0.04748126537108051,0.021243738027745356,-0.07925064196308926,0.8701510071491442,0.03676435083780923,0.8824531917008326,0.8766823847696413,-0.0427595568240542,0.8793945755611097,0.8824362491326692,0.05021402632717778,0.8974951460756001,0.8654978565231364,-0.014007996155600383,-0.07893384998665602,-0.02886895615087521,-0.1031396061494035,-0.028109977715753347,0.03485288549262228,-0.022831086903491813,-0.018659762273864816,-0.135891795959447,0.8846228711886213,-0.05527944259092076,-0.12489273146492856,-0.1146137770778449,0.07920680349537974,-0.03476958421955142,-0.05668695054273143,0.8750968372348613,0.10238304884095992,0.8650746745573207,0.10430961971222664,-0.043958658640297556,0.9017894262857582,-0.08010706814448156,-0.0035994427503598003,-0.10114580980486815,-0.034345729934703154,-0.18536654965024976,-0.059500333670956744,0.8745251465023514,0.8884493813773012,0.8817700124104833,-0.04908814662937357,-0.11422746695039282,-0.04247070187798122,-0.04264546792354901,-0.09431581655757382,-0.03789119433034609,-0.12587138306184303,-0.004247907714784043,0.8793777495417513,-0.09427746681334619,0.8739373461068632,-0.015483476847147657
0.019100119825181474,-0.01686244713261191,1.0,0.8573122201279809,0.8303956711944258,-0.057600224284323445,0.8757756748072595,-0.03941135931775914,-0.06600868832997736,0.8570859647336433,0.8691331538534336,0.8630900858769972,0.8515677728140054,0.05009417541858914,0.06436484556513164,0.010322871110863016,0.05286921117145238,-0.0012979559133914306,0.8638799142387438,-0.0022414175768287773,0.05196094326141749,-0.014421724204553803,0.03342086467372895,0.853696987688987,0.03831981474370319,0.055216449498610515,-0.052836492567168866,0.06849785407654736,0.09441231411543495,0.02275589201827054,0.860914808029669,0.08880299097767329,0.8749859947783142,0.08521099005674886,0.12078889023134996,-0.010051448748906356,-0.01632864646412985,0.863447710996675,0.033161245897481935,-0.047300910036062384,0.05849916484181223,0.8666485972857595,0.026326676641803368,-0.03912097030123759,0.8541134706997578,-0.016034078251099877,0.8288550536092526,0.03468676227856866,0.04591143261773752,-0.09431154011883955,-0.03167516205598841,0.058281517706738076,-0.018952099788762135,-0.11955698563946629,0.8604013457206563,-0.06213495306365999,-0.0560162107192268,0.029362881797786414,0.15218333361866554,-0.002029360966737212,0.017576732259334923,0.8579112729745855,0.059924865530367515,0.034973737939412296,0.8728708242864057,-0.1145349836499241,0.007801790957870141,-0.06272705281964275,-0.10117612342563492,-0.03531931725468858,0.09727070366333529,0.07842971662830564,0.8761469153521454,0.017344938786885148,0.1002920040871804,-0.013816797621683639,0.08978285340385571,0.8553616068941239,-0.025237897668179906,0.007789591758337075,0.06644873144750361,0.03518788993103671,0.8624427387051359,-0.07337585628700682,0.03438060281969769,0.01245352145684864,-0.04859396889920423,0.0075514721490872036,-0.02817435335552255,-0.08993429502169815,0.09349067073622726,0.054565740048620325,0.03315034356537863,0.062222706545327536,0.024662281477553272,0.8525906550013399,-0.011356391143622668,0.02865858636917691,-0.018728855308110727,0.05073660751347929
-0.003076550855674925,-0.019490229552453824,0.8573122201279809,1.0,0.8610952595899746,-0.10664313568109669,0.8711678605475011,0.07338458081370203,-0.009136068744508664,0.8671452679536603,0.859651186207,0.8743140660736533,0.8700542738916082,-0.028613065417995017,0.06978500155753357,0.06135414328030429,0.0017675828120040542,0.04921521266318813,0.8694921647298324,0.1926046365331416,-0.009465537740505119,0.013690097449675918,-0.02969382772793443,0.8604567294978075,0.13150896183699634,0.09501431837403967,-0.024545110996642854,0.11331869786943136,0.15500253204745898,0.10524292870973391,0.8696406038927265,0.01686464306418789,0.8543300774614727,0.07628613369484788,0.08506448985611641,0.011840254740113328,0.03650582157168586,0.8832614012056593,0.11560564786807963,0.00827150221140497,0.023379505650603392,0.8872065777836027,0.11681038740438779,0.04447829973209329,0.8648740357902726,0.006549009782803606,0.8581145452067286,-0.02511502689140852,0.046727022913242,0.004361646311481506,0.013318206495156297,-0.01647259378189344,0.003608502213692481,-0.01897336529875998,0.8798521448553127,-0.044267653442426766,0.025031838067391773,-0.007808921741494282,0.11251723425861787,0.08344752482751755,0.06493817380527807,0.879322831389392,0.02008779106342837,0.025448283520368778,0.8771981083159125,-0.04410899490083222,0.1080065793956117,-0.0078066809509611595,0.027513865317211877,-0.04523194090161222,0.04977483101427126,0.1321923033068195,0.8740928499563335,0.0039887993175486275,-0.0373055147745636,-0.009433763759411594,0.10927102079899066,0.8758146025252671,-0.04984475144335894,-0.00566835661917986,-0.035754235250092074,0.09525559252006231,0.8556281033391895,0.04109270936358545,0.035654790982487874,-2.2647055048453638e-05,0.0029546724300599757,0.09277952910965379,-0.07474634703566586,0.07011673301494534,0.04708089904462187,-0.042757156198572135,0.09805185424003011,0.006831623857629382,0.1319334516465829,0.8851643375856727,-0.053951564015044404,0.11651146990561187,-0.03037898588920046,0.01919621248058091
-0.035759915115915204,0.04226732259068854,0.8303956711944258,0.8610952595899746,1.0,-0.11988924287182924,0.8741410886273171,-0.02797684326832833,0.004340857507895255,0.8490077596900059,0.8619785992766299,0.8664895560796794,0.8500759530853864,-0.07313226590810559,0.08002030994793098,-0.004683019619808965,0.021559680538487277,0.10453764600622878,0.8778794289943744,0.0671194503058192,0.03593266527463252,-0.0492325159953213,-0.09055765909675319,0.8598989332181233,0.08821724902617495,0.10751284014104115,-0.03938585161678001,-0.0006907263211397174,0.045778679205813376,0.022692678368987453,0.8591703052785915,0.004987394424422052,0.85851323351434,-0.0028111627961130608,0.01010492761741901,-0.066886338882309,-0.02859922283344395,0.8362382445388215,0.05899100441769269,0.02067678086950454,-0.024435103916392257,0.8596232619076764,0.07216739415999826,0.10336973320817971,0.8442785503984608,0.001669078585994922,0.8395414956157604,0.02009716779632793,0.06150766898909095,0.031718919000999005,0.012004436742782352,-0.09816121967706752,0.10895029416461609,-0.02665291055963355,0.863456615844701,-0.022270742856909373,-0.026578009266604422,-0.08275890510156796,0.08563710303847898,0.022906849629502044,-0.024846535332293782,0.8389247794592469,0.057830273830235986,-0.015195695183562691,0.8706810873568323,-0.08638003736877944,0.006499160834726376,-0.049250937810074454,-0.07644879620140253,-0.0452997323208895,0.08296135038095792,0.09793722282321209,0.8496592758169974,-0.019061012451848026,-0.0092225368584082,0.02046791101848778,0.04813050236839741,0.8300067963401481,-0.02763206238670497,-0.04257639807391491,-0.12011858205747265,0.0015692656313220736,0.8745338937006404,0.020550414775631156,-0.0070174559806798495,-0.02525569738129714,-0.007426335860724145,0.04860338824178207,-0.08352435989758782,-0.01651006823883282,-0.014061631369318392,-0.07571464174147169,-0.009321475377290044,-0.07620454551802085,0.0012854674862956637,0.880363155260982,-0.06982017731540761,0.04763680259349538,0.04595021074392418,0.03364988471768398
0.8708314946894217,-0.052895799783788916,-0.057600224284323445,-0.10664313568109669,-0.11988924287182924,1.0,-0.022350763827612703,0.0031924649468697552,-0.051796845511113104,-0.09606429728476193,-0.03453001930340953,-0.03964935485045091,0.006086783715137177,0.8833792998666659,-0.01226601592350561,0.0237749544527434,0.8895710490291584,-0.029903173311777866,-0.06492217263192264,-0.018378871735036575,-0.04937509469746876,0.8877018855016878,0.8769927161387351,0.029473442864551502,-0.024883673267205017,0.09568880245201526,-0.09792334144763828,0.8651290164308679,0.05493775635035465,0.09877493243217225,0.0014839508041827616,-0.06765682514352783,-0.043424483497865665,0.01159399308823656,-0.07487788111066827,0.0006954518869702748,0.023721492274006238,-0.06740865508441278,0.03925328404743741,-0.0453886841056351,0.011316166865920638,-0.04893821778188054,-0.06109056513930204,-0.046723650764742386,-0.028025944224379182,0.06568575270743424,-0.05187540868930971,-0.0656379650710832,-0.015423482386489051,-0.07627281817097671,-0.14564408563884176,0.8929188155289417,-0.20778707360114596,-0.03606135580816229,-0.0035448688130307426,-0.12179050374491011,-0.01313972038812137,0.846221556356955,-0.07092255334738923,0.04664809630542279,0.011387220451379533,0.04599205664133947,0.05352697856734361,0.9001191258427492,0.012207259370469103,0.037168464870334574,-0.02660066456649498,0.02786402422125121,0.8648413464302032,0.8654987370056155,0.06443188521721874,-0.019403707561204405,0.016335805573106724,-0.09209609497476587,-0.09272149311707964,0.0007079845434445981,-0.020569348581693646,-0.05194232028563251,-0.07478224842376183,0.8706239549492851,0.8752148585612539,-0.002382795062935161,-0.06861212507815052,0.10170984083037463,0.04228381174995607,-0.08059874900030889,-0.020824624433097873,-0.06694707336007105,0.8756151962224581,-0.012015035204909728,0.8733647004234136,0.8710195478449552,-0.0003069349860594619,0.01236038015499241,-0.02874242638234747,-0.038215765571126555,-0.09424087386306285,0.04201965208646616,-0.05123164713593904,-0.16075163710769408
-0.017856039509124514,0.03838694515826028,0.8757756748072595,0.8711678605475011,0.8741410886273171,-0.022350763827612703,1.0,0.10618428824696609,-0.0465230675882051,0.8455984198889724,0.8715708659989119,0.8682369270287763,0.8770093706703214,-0.003898627820704519,0.09241596353818962,0.05327137482042637,0.08529927933883974,0.09566710599607751,0.884613407618909,0.08951322782353294,-0.002793273300738334,0.01881140903425128,0.004487437307162757,0.87490680903144,0.09836619426084715,0.11354308145890456,0.01768558450179564,0.036627464084965006,0.10379813419159648,0.02974026770260857,0.8909176969595769,0.07878036740208814,0.8775374746203818,0.09126576427995098,0.14152797248426158,-0.01295685869242644,0.0009171008248291247,0.8549038144384,0.10014679545588072,-0.07945822360401679,0.08015701755892578,0.8952107237283702,0.07430623853047633,0.08102027810526347,0.8746483827375667,0.022647993485105822,0.8568332060174558,0.05680352635712596,-0.008617238540874815,0.07186733030817642,-0.019176869648654234,0.013003235281739496,-0.05404917471399467,-0.046067197953291845,0.8658971711722392,-0.09664520615621841,-0.05553061844184201,-0.042140227751233,0.08136435583307211,0.04690917007225914,0.08245763089823697,0.8405144719407653,0.07621594853069946,0.016622191661684126,0.8817383735765659,-0.0476035513702765,-0.10251295193177874,-0.021026936099646093,-0.06482137640378208,-0.022658706914531482,0.08632625230275573,0.1299770299966224,0.8664116988734241,-0.07392910897415506,-0.01569509712118971,0.027787454041645746,0.12704636597433927,0.8655394958610338,0.018764341980089857,0.014845054913778142,-0.03920145538655708,0.09046597148923279,0.8863395215830322,0.014637487825256805,0.05352522583272147,0.03159386859027462,0.009395028898914791,0.07316973178471156,-0.033116368599609564,0.061773720213941,0.009798249129461005,-0.018829760950925346,0.0695179323034734,0.08694054039231036,0.06818939745783814,0.8712760588639111,-0.0178628491083464,0.07646413378080744,0.044619776238604,0.13254925506656243
0.0429974210081481,-0.0781277079375674,-0.03941135931775914,0.07338458081370203,-0.02797684326832833,0.0031924649468697552,0.10618428824696609,1.0,-0.06201917710487817,-0.01902638144489973,-0.06914050281282234,0.04954197880129184,0.0003660084252934096,0.042314306357532014,-0.006285140685131818,0.8497539994691117,0.03614696382761565,-0.0356741456151298,-0.029542144353334403,0.8796181049533178,-0.009459843734387482,0.06856547004778642,0.11536144556468951,0.013942532749258304,0.885564848561396,0.8756118511717086,-0.11425320133293512,-0.038246882219029874,0.86160383373268,0.8679313048618378,0.0008048544317998212,-0.007837192752903637,-0.10868744171214491,0.02612200148720477,-0.009295309655373112,-0.06963893796659883,0.8613939105583067,0.00034467895511282537,0.8946689840858539,-0.056874045634929864,-0.09049832766005929,-0.01461267509921127,-0.04293778316437767,0.881820356403767,-0.008909301685169093,0.8723774184800908,-0.09007297919978803,0.11389346835080559,0.020402715488096457,-0.007056100837495042,0.008683894344790012,0.06452066882496646,0.035750709382511035,-0.018615267104274916,-0.06920202271913092,-0.024772314463818494,0.03149554970044567,0.03285465607208387,0.8478631056707348,0.8903819169360188,0.8515070353932426,0.002898671381717745,-0.003988282159252942,0.10742971609949663,0.07491805423496341,0.8377492644724001,-0.04383100531100157,0.8678227570838533,0.014105898085144664,0.04299628035389502,-0.12933038865714433,0.8928206321064873,-0.09584694802486232,0.008956286773709757,-0.03503950209928634,-0.021648783816487452,0.07394840412835946,0.041501138833874504,-0.037531302246481844,0.08446917233500065,0.10918331115040684,0.8798629225720308,0.020127106162388914,0.8629120373263446,0.8579775603939646,-0.008051936124814783,0.03242159964294725,-0.029354444183395986,0.07548478484904635,0.8868593736929336,0.1370259403866199,0.10453128793340509,0.8999551427793565,0.8631323313083598,0.8836677459695581,0.0730248651298192,0.0425855498465596,0.8534061705707976,-0.038883826760867574,-0.029027892121751907
-0.04214123520653464,0.8717490560024175,-0.06600868832997736,-0.009136068744508664,0.004340857507895255,-0.051796845511113104,-0.0465230675882051,-0.06201917710487817,1.0,-0.11358859234805432,0.006469609343599963,-0.0659429105728766,-0.038638211386068044,0.11219086243874737,0.021012782183215735,-0.00689371785901698,-0.02475445316894327,0.8678125670883494,-0.03884991204502451,-0.08869046666565378,0.014309181947547567,0.020356464305777918,-0.017510432644521498,0.0860400630979835,-0.03417742758984812,-0.05594877288649055,0.868747301219282,0.007600450264890341,-0.07588508058117657,-0.013997101460783857,-0.05807990486907247,0.0017433218307931202,-0.010600294110011546,-0.08529445155203395,-0.04271862995853051,0.059150739686497256,-0.09301321109288249,0.017050756458631695,0.00022148601170050682,0.8807011716209177,0.06789325774793395,-0.026869719492367262,-0.06053520467885286,-0.06216333801777641,0.02235135660771114,-0.046310550535323236,-0.04459520616402103,0.880415694489866,-0.044545390743511735,0.878998428663718,0.8959956932131516,-0.003263786177954099,0.8623256706186442,0.8762223503737968,0.012725432149917573,0.8699036159618296,0.8890965930892462,-0.02812128964499568,-0.009508308063859851,0.033197516746680956,-0.09071433474497757,-0.05854506685418277,-0.029767947166915616,0.024356482531208618,-0.00979442928615388,-0.02484923440100394,0.8779503045032693,-0.06406133608897208,0.012327178314509198,-0.08357581165767283,0.03594093532562781,-0.0014836090299505048,-0.035297635403772086,0.8612331893102876,-0.045139700669195086,0.8688949219552982,0.013680896272767487,-0.05618679097672417,0.876442505390016,-0.04580953283350024,-0.016606296563811993,-0.03411735234615727,-0.026331610010146493,-0.09106858233085234,-0.13173541067293554,0.8640205973151986,0.8648896088993898,0.8490611848479208,-0.019502327588586495,-0.12325385899663449,-0.09265734739463932,0.015754283816394404,-0.061537519276666876,-0.055287567209311356,-0.1072188442795836,-0.12986666781491696,0.8672240836079745,-0.047929860125973146,0.8464740303696556,-0.026490159060355043
-0.0413605804941449,-0.06716934198499004,0.8570859647336433,0.8671452679536603,0.8490077596900059,-0.09606429728476193,0.8455984198889724,-0.01902638144489973,-0.11358859234805432,1.0,0.867271884463324,0.8618480730188125,0.8443826741190844,0.015302925894065907,0.11577246676105177,0.028779007531110314,0.0659685046716693,-0.010091840143508382,0.8589612104831768,0.10642958454550978,0.022353625305456537,0.0004019607949515452,-0.08304294042194889,0.8445793710743141,0.04571619711552655,0.0812133103637769,-0.08139542136330795,0.026032473376622515,0.14738511212622016,0.029741913907457406,0.8517859151533149,0.03307136289032892,0.8654437660562284,0.014806776618598118,0.120539026812083,-0.03068250470705118,-0.028268480906705473,0.8575664616107664,0.083605763711441,-0.09611807904841461,-0.008932546249341883,0.8671468703318987,0.06805630891467786,0.038817750770308544,0.8639151117122084,0.029638368247451113,0.8661659967845767,-0.02952637084022941,0.0680883121164576,0.004706460813085734,-0.09550566546827398,-0.03460463203354018,-0.05678091486717257,-0.16829171235126866,0.8606805912625706,-0.1373551306975759,-0.0541482515217718,-0.014645888526237884,0.10265615090773551,-0.00663159857014857,0.10280734767425868,0.8530361878908149,0.034754953248368275,-0.010582786921921435,0.8689324037805429,-0.06951718207326478,-0.08772880507601036,-0.013022921114310774,-0.09627965867684468,-0.024626312746514844,0.12394146163637995,0.1156327603162513,0.8606904684538622,-0.0834453434390543,0.0465070527179306,-0.06943470272450036,0.09279139777655772,0.8479056285866966,-0.14379116881207885,-0.050294359718135145,-0.09024591912626449,0.010896950696994475,0.877325194531457,-0.030419583038244397,-0.010517303286455072,-0.04217666816671865,-0.11187854301320727,0.014244164771090697,-0.12812406637015106,0.008479619840660282,0.02180194508493781,0.03521746145815854,0.011529435877962168,-0.03850883688166099,0.09195924379233375,0.8696034474259406,-0.11276470990332124,0.030690458582189856,-0.07059644629700955,0.058363169843814545
